target_name,post_id,comment_id,user_id,username,text,is_reply,reply_to
kmfst_,B-9EEb5HWuh,18016766326279809,183253503,xuncessbooboo,if u walk out twice without yr mask its gone alr,False,
kmfst_,B-9EEb5HWuh,17919021661395530,4690180454,kmfst_,@xuncessbooboo then don t walk out without a mask,True,18016766326279809
kmfst_,B-_3W_4nzNK,17870833615673131,5430485953,dunmanhighaf,boomers gahmen damn useless sia last time say don t wear mask now say wear mask hypocrite sia also boomers takes off mask to sneeze and coughs at people doesn t wash hands goes out to panic buy,False,
mothershipsg,B-9RKq6nBoH,17858273266849162,1685628965,buhrendon,my bois bout to be jailed for not wearing a mask,False,
mothershipsg,B-9RKq6nBoH,17842685150113733,200815075,jeraldfoo,why they nv wear mask,False,
mothershipsg,B-9RKq6nBoH,18017509825273367,7055529746,adnanshah_05,they shld kena fine for not wearing face mask,False,
mothershipsg,B-9RKq6nBoH,17851945765955834,11631449861,rc.reaper,where the mask at,False,
mothershipsg,B-9RKq6nBoH,17852411755969415,26657274980,id1oti6,why never wear mask,False,
mothershipsg,B-9dOShHqC-,17855170006932802,7043431775,xeas988,january 2020 dont wear mask if you re fine april 2020 dont wear mask you ll be fined,False,
mothershipsg,B-9dOShHqC-,17864273983774932,6124030990,clyx83c2499,the indian guy in the back did not wear mask he will get fine,False,
mothershipsg,B-9dOShHqC-,18139540066021641,2656106225,vinc_pen,should do this long ago look at hk almost 100 of people wear mask when outside so the situation is under control,False,
mothershipsg,B-9dOShHqC-,17852358547976785,8416631863,timlee1038,4g collective leadership government really cockup wearing mask lol biggest joke written in history of spore,False,
mothershipsg,B-9dOShHqC-,17864239684778322,27140758360,mymoneywhat,the community spread is scary i hope everyone stays safe or you know you could choose not to wear a mask and help gahmen recoup some of that 600 they gave to you,False,
mothershipsg,B-9dOShHqC-,17865016303756062,3505121507,sornaakka,first you say wear mask only if you are sick now you say liddat can never understands singapore s governments initiatives,False,
mothershipsg,B-9dOShHqC-,17961685882306641,15179780896,_im_juan,wah go out throw rubbish need wear mask,False,
mothershipsg,B-9dOShHqC-,17959398493313066,2051681243,nicegreenbear,30 dollar 3 ply certified mask link in bio payment after receipt,False,
mothershipsg,B-9dOShHqC-,17872023889658537,6365991592,buibuibuiiiiii,ok firstly y all are complaining that the measures are too strict and the masks are too troublesome just don t go out la jesus christ,False,
mothershipsg,B-9dOShHqC-,17848336832037304,1908015805,ryanaiveeen,but when go out to exercise must wear mask,False,
mothershipsg,B-9dOShHqC-,17873028691642497,1048174512,tjhoatongsim,rubbish chute is out of your home to throw rubbish about 5 steps only nian can don t wear mask,False,
mothershipsg,B-9dOShHqC-,17863096420794308,4052908619,vannes_c,compulsory wear mask but allow people go to park exercise without mask haha,False,
mothershipsg,B-9dOShHqC-,18112587631111821,2754582870,mybaobeiwes,still tell people not sick dont wear mask in the 1st place isnt it too late now knn,False,
mothershipsg,B-9dOShHqC-,18137280904053674,8781359292,aly.ssa_um,ngl the black reusable masks made me have breathing difficulty best option is the surgical ones tbh,False,
mothershipsg,B-9dOShHqC-,17872016623659030,17526246350,kxitlynn.wong,the two indian men are not wearing mask,False,
mothershipsg,B-9dOShHqC-,18030446830261875,1795839088,rai.yxn,can finally wear my kaneki mask gonna wear nornal one underneath in case people ask me shit,False,
mothershipsg,B-9dOShHqC-,17938362856358006,31483875609,lij_we_can,@edwin ho what if we ran out of mask that means cannot go out i can t get mask bc i am long term pass,True,17877859723600590
mothershipsg,B-9dOShHqC-,17910659800427058,966882410,ireneailyn,@karyen_cheong still got masks to spare lol,True,18108154615121107
mothershipsg,B-9dOShHqC-,18095283559158889,2197771511,charlotte.lotty,what about those who don t have masks or can t afford the marked up prices,False,
mothershipsg,B-9dOShHqC-,18095789188177253,291754676,lautj_92,@charlotte lotty i will definitely pay for masks than pay 300 or just apply face mask,True,18095283559158889
mothershipsg,B-9dOShHqC-,18016422916279936,8488409525,_ssssemaj,@charlotte lotty our gov distributed reusable masks to each individual so you can t say don t have mask and if those who can t afford the marked up masks be good and stay home,True,18095283559158889
mothershipsg,B-9dOShHqC-,17901551197455944,198400695,nutellacrackerr,@charlotte lotty go to your nearby cc they giving out reusable masks,True,18095283559158889
mothershipsg,B-9dOShHqC-,17864817007759381,1407441099,yasminayuna,@charlotte lotty you can make your own diy fabric reusable mask,True,18095283559158889
mothershipsg,B-9dOShHqC-,17857545163896468,5366394195,xivlegio,@charlotte lotty make ur own mask,True,18095283559158889
mothershipsg,B-9dOShHqC-,17858018794864558,1653683729,poxi32,gg then not enough mask alr the black reusable mask they give me also too small for me wonder if anyone got same prob as me,False,
mothershipsg,B-9dOShHqC-,17871817963662510,31483875609,lij_we_can,@fakeovertime make your own mask,True,17858018794864558
mothershipsg,B-9dOShHqC-,18114118060096181,31483875609,lij_we_can,@lovetreesnfruits yes the last time i was allowed to jog was when a 50 y o man coughed on me and i had just pulled down my mask to get some fresh air then i was no longer allowed to go out,True,17878858069593310
mothershipsg,B-9dOShHqC-,17851905724954682,1512391296,jaisequel,do you have a mask can you give me one,False,
mothershipsg,B-9dOShHqC-,17865918484731623,7765106478,7uns,there is no need to wear mask if we are well government in january,False,
mothershipsg,B-9dOShHqC-,18094830190157685,924361,paco_rabanne,@jaisequel if we had worn mask then there wouldn t be community spread and 9 deaths,True,17865918484731623
mothershipsg,B-9dOShHqC-,17945672917340914,2018926094,xxaurelius,@jeofhdh bro pls reread my comments carefully u have a problem with comprehension i said anyways also advisory enforcement moving on as a govt why would u do something that is contrary to what who medical experts is saying but u know what we did go against their advise and ended up enforcing masks u take mc doctor say dont take this medication u woudnt doubt him right he may be wrong but u will just follow his advice initially right why coz ur not a doctor so u just follow the advice until u realise it dosent make sense,True,17865918484731623
mothershipsg,B-9dOShHqC-,17929462843374411,6879343856,apache.low,@paco_rabanne who say one i m all for wearing masks and i agree that the government should have made it compulsory to wear earlier but surgical masks don t prevent the spread of covid not even n95 masks there are studies which show the virus can spread through masks it s only an additional precautionary measure,True,17865918484731623
mothershipsg,B-9dOShHqC-,17916468667403333,3319093975,snowbreeeze,@paco_rabanne wearing masks won t have prevented the 9 deaths the mortality rate in sg is already v v low but its never foolproof,True,17865918484731623
mothershipsg,B-9dOShHqC-,17901758218454975,31174364,mateenegml,@7uns do we have enough masks to provide for everyone,True,17865918484731623
mothershipsg,B-9dOShHqC-,17897338246469277,26467521763,jeofhdh,@xxaurelius thats like a doctor asking you to jump off a building then when you jump off everyone says its not ur fault its common sense not to jump off a building and its common sense that wearing masks will reduce the spread of covid,True,17865918484731623
mothershipsg,B-9dOShHqC-,17887730536522495,924361,paco_rabanne,@curbyourlow i dont know which world u are in but all the studies are showing that n95 significantly reduce the spread of respiratory diseases and some that even surgical masks are as effective as n95 by the way dont show some article from some entertainment website give me a published study in a medical or scientific journal,True,17865918484731623
mothershipsg,B-9dOShHqC-,17879879929567306,26467521763,jeofhdh,@xxaurelius why must wait for pap to enforce mask so you re agreeing that they re incompetent for not releasing this advisory earlier or are you just making excuses for them,True,17865918484731623
mothershipsg,B-9dOShHqC-,17866162069733744,7798562380,snuffyglobe,@paco_rabanne honestly the government can say this or that end of the day if the citizens doesn t comply we wear masks or limit restrictions even in january also will have similar outcomes there are too many selfish and stubborn people around the measures taken are gradual and also to minimize the cause of panicks in this nation,True,17865918484731623
mothershipsg,B-9dOShHqC-,17864110480775045,252297033,p4bo,@7uns i feel like on the same note one could also say that the government should have sooner implemented the same bans on going out etc after all most if not all drastic measures make sense under the guise of anticipation but there may also be hindsight bias at play it s easy to say what could should have been done after something has already happened i think most country leaders would want to downplay the situation in the beginning to prevent mass paranoia i mean look at all the panic buying even before shit really hit the fan furthermore one of the concerns in the beginning was also shortage of masks especially for people who need it more like healthcare workers etc so yea maybe the government could have done better but there are some mistakes you just can t avoid before having made it,True,17865918484731623
mothershipsg,B-9dOShHqC-,17848419779042065,2018926094,xxaurelius,@jeofhdh bro if ur gonna use such an extreme example ur just shifting goalposts nuances is key here we re talking about world health organisation here not some coffeshop uncle giving out unsolicited medical advice from pap perspective u expect them to immediately doubt the experts on the other hand i ll give u some credit no international organisation wants to be the boy who cried wolf lose credibilty so who didnt want to cause undue panic by immediately saying this is gonna be a catastrophe when the virus was still poorly understood and in its infancy hence their advisory against consumers using masks but back to the main point here why are we blaming pap again,True,17865918484731623
mothershipsg,B-9dOShHqC-,17848293077048989,2018926094,xxaurelius,@7uns anyways why must wait for pap to enforce to wear mask lol people are smart enough to read the news and make an informed decision excluding exceptions like stubborn elderly who also dont listen to govt,True,17865918484731623
mothershipsg,B-9dOShHqC-,17879707336579716,9928588265,sern.tay,next week we will probably have to wear masks inside our homes too,False,
mothershipsg,B-9dOShHqC-,18138047455059430,253096330,santikwanxx,@sern tay yes i think i need to wear mask at home too else keep eating and eating,True,17879707336579716
mothershipsg,B-9dOShHqC-,17871857911631075,27498807298,_remain.silent_,@sern tay then the following weeks we need to wear mask in our dreams too,True,17879707336579716
mothershipsg,B-9dOShHqC-,18031438699256217,5581848861,nfza12,@chickennuggetpies exercising and kids under 2 years old but wear mask before and after exercise,True,17919172132395104
mothershipsg,B-9dOShHqC-,17863985461771571,11177254193,jing.bagels.wen,as for adults only those who are engaging in strenuous exercises like running and jogging do not have to wear a mask but they will have to put it on once they stop exercising the exception,False,
mothershipsg,B-9dOShHqC-,18050583604239378,8380128043,grastovoski_raden,@jing bagels wen then can wear hyperventilator mask instead,True,17863985461771571
mothershipsg,B-9dOShHqC-,18031727206249856,21709455761,hajjahfatimah69,@jing bagels wen so bring a mask when jogging and put on aft,True,17863985461771571
mothershipsg,B-9dOShHqC-,17849540033017350,6623545170,decentraleo,@jing bagels wen be prepared when they ban exercising without mask,True,17863985461771571
mothershipsg,B-9dOShHqC-,17919115267397912,12590200579,bakabakabaka____,@robing628 lmao true imagine wearing a mask while running,True,17919056596397138
mothershipsg,B-9dOShHqC-,17846888816063932,32724739040,peachesthrifts.co,@nooellee_ tell mimi throw rubbish wear mask,True,17923254049382857
mothershipsg,B-9dOShHqC-,17870182789690418,10579837053,qingwei_kpop_lover,for dose who near wear mask out during circuit breaker prepare to see 300 flying,False,
mothershipsg,B-9dOShHqC-,17863318321790681,1052814671,mdopelife,what the what happen to no need wearing mask i never even stock up now wear underwear go out liao sian,False,
mothershipsg,B-9dOShHqC-,17876673208608398,3623160597,ihopeyoufallintoanavocado,dh mask then how,False,
mothershipsg,B-9dOShHqC-,18137988157009243,3623160597,ihopeyoufallintoanavocado,@themilkteaaddict some ppl still selling masks online for 300,True,17876673208608398
mothershipsg,B-9dOShHqC-,18115353526101674,3623160597,ihopeyoufallintoanavocado,@vaderhound but 16 alr cannot meh i hv everyones ic also not like 16 year old want to con ppl right hahahha she say until i purposely dw get free mask,True,17876673208608398
mothershipsg,B-9dOShHqC-,17924029765375759,3623160597,ihopeyoufallintoanavocado,@vaderhound ya sia eh @themilkteaaddict do your handmade masks actually work,True,17876673208608398
mothershipsg,B-9dOShHqC-,17901678928456071,10579837053,qingwei_kpop_lover,@ihopeyoufallintoanavocado government given everybody one free mask,True,17876673208608398
mothershipsg,B-9dOShHqC-,17869325698709080,3312014718,themilkteaaddict,@ihopeyoufallintoanavocado truth be told i had considered making a mask and sending to you foc since you so but not anymore after this comment maybe when you can be more mature and be more polite perhaps there is still chance at redemption i choose to block vanderhound cos i don t want to see or interact with his account as it is a waste of my time insult my bunnies and you insult me i don t need to have to tolerate people with condescending remarks only know how to jerk off when they themselves have no solution to a problem,True,17876673208608398
mothershipsg,B-9dOShHqC-,17867975752718444,3623160597,ihopeyoufallintoanavocado,@themilkteaaddict i auntied as hard as i could to get them but of course i failed la are you implying that im lying and didnt go out to get the masks,True,17876673208608398
mothershipsg,B-9dOShHqC-,17863118815815478,3623160597,ihopeyoufallintoanavocado,@themilkteaaddict yea of course but i keep to my word i tried to get the masks and they didnt let me why would i lie about that well obviously asking nicely wasnt working so i had to try to reason with the people there slightly more agressively which of course didnt work guess i have to wait a few more decades before i can aunty and reason successfully,True,17876673208608398
mothershipsg,B-9dOShHqC-,17862675904768036,3312014718,themilkteaaddict,@ihopeyoufallintoanavocado alternatively go make your own mask la it s not that hard i ve already made a few and posted on my profile,True,17876673208608398
mothershipsg,B-9dOShHqC-,17851393168967120,3312014718,themilkteaaddict,@ihopeyoufallintoanavocado i guess you re all talk no action i hope you get caught without a mask on,True,17876673208608398
mothershipsg,B-9dOShHqC-,17844992867081051,3312014718,themilkteaaddict,@ihopeyoufallintoanavocado it can be just need to use the right materials now with new law wear mask is better than getting fined i suggest you make one and wear if you wanna go out 1st offence fine 300 2nd time fine 1000,True,17876673208608398
mothershipsg,B-9dOShHqC-,17844957014089309,3046637750,lit.thosphere,@ihopeyoufallintoanavocado youre supposed to collect the mask,True,17876673208608398
mothershipsg,B-9dOShHqC-,17842692668118058,3623160597,ihopeyoufallintoanavocado,@themilkteaaddict would like to clarify which part of what i said made you upset that is why i told him to not to get worked up over you blocking him i appreciate the thought of sending me a mask even if it was temporary,True,17876673208608398
mothershipsg,B-9dOShHqC-,17842684094109607,3312014718,themilkteaaddict,@ihopeyoufallintoanavocado what happened to the one gahmen give you if you still don t have then buy lor if wanna go out then buy one and wear if not you can be prepared to pay 300 for a mask instead,True,17876673208608398
mothershipsg,B-9dOShHqC-,17879473645582126,3289788872,rooburnsandwich,@aiman jabba wear a mask but fold it up so it covers your nose only and not your mouth while running,True,17870172916688376
mothershipsg,B-9dOShHqC-,17896956424469167,10579837053,qingwei_kpop_lover,@aiman jabba must wear a mask when you are out of home if not 300 fly,True,17847731366059048
mothershipsg,B-9dOShHqC-,17854988995912776,8416631863,timlee1038,@aiman jabba if you never wear mask but caught by nea officers start to run jogging then they cannot fine if you are running lol,True,17847731366059048
mothershipsg,B-9dOShHqC-,17847878831055970,31483875609,lij_we_can,@aiman jabba can without mask i think got say,True,17847731366059048
mothershipsg,B-9dOShHqC-,17843921528082829,291754676,lautj_92,@aiman jabba if you dont want to wear mask while jogging cannot stop jogging,True,17847731366059048
mothershipsg,B-9f-CDpEdj,18084317287198068,1038955,herozero,and why is he not wearing a mask he is out of his work and he is still working not a role model,False,
mothershipsg,B-9f-CDpEdj,17873066200633306,8203682584,othersalexh,i saw a lot cyclists not wearing mask today is that allowed,False,
mothershipsg,B-9f-CDpEdj,18082965850198374,193504929,kelven_tay,regretting the tv ads brainwashing people not to wear masks if u are not sick,False,
mothershipsg,B-9f-CDpEdj,17861179972831000,256056498,simplyyhappyxx,he should wear mask when he s talk he s need to be fined set example for us,False,
mothershipsg,B-9f-CDpEdj,17881258342565802,26467521763,jeofhdh,don t wear a mask if you re well gov in january,False,
mothershipsg,B-9f-CDpEdj,18108084721126309,217138213,junquan_koh,if you still don t want to wear mask you better make sure your ic birth year states 2019,False,
mothershipsg,B-9f-CDpEdj,17854899397914175,6974443910,cpingg__,they not wearing masks dou,False,
mothershipsg,B-9f-CDpEdj,17933719708360816,4717404756,warriorsproductions_officialyt,one thing we all must know and take note the government always tell us to wear mask here and there but if you notice ah the government officials and politicians themselves are not wearing it its like those kids in school complaining that this guy nvr do hw but you yourself also never do homework @gov sg can ask the government officials to do the same even during speeches and meetings you are the leaders of this country and we all look up to you how do you expect singaporeans to follow guidelines when you yourself dont follow,False,
mothershipsg,B-9f-CDpEdj,17908520659431158,4717404756,warriorsproductions_officialyt,@blessedjeanie oh come on the mask isnt even that thick its not an excuse for them to not wear mask cannot be they above the law right even president halimah wore a mask the mask is as thin as a paper talking wont be a problem unless you mumble your words then its understandable that ppl cant hear,True,17933719708360816
mothershipsg,B-9f-CDpEdj,17894059681487200,12142715,blessedjeanie,@warriorsproductions_official am sure these reporters were far away from the speakers maybe 2 to 3 metres away and if the ministers wear mask some got hearing prob may not have heard him clearly some may even need to read his lips lolz then later sure got ppl wayang and said gov nvr say properly the laws and continue to act blur,True,17933719708360816
mothershipsg,B-9f-CDpEdj,17858216146841502,3111463823,ccthecatcosmia,@a alissaaa__ most masks are far too big for them and when they wear it a bit incorrectly it can result in breathing problems,True,17911052590425273
mothershipsg,B-9f-CDpEdj,18060527089208036,411506932,_zeetagram_,@boicott but are there enough hello kitty masks for everyone there,True,17846379737074943
mothershipsg,B-9f-CDpEdj,17855111065909786,5732707,srisamri_,@say beautiful aisy tak perlu pakai mask,False,
mothershipsg,B-9f-CDpEdj,17843749751106041,2893877745,resti_rita_utami,@windiisoetedjo ga pkai mask denda,False,
mothershipsg,B-9f-CDpEdj,17850783277989090,293540178,kimmysenpai_,why is he giving a speech without wearing a mask,False,
mothershipsg,B-9f-CDpEdj,18084625396175929,257117919,steffensgunawan,@kimmysenpai_ only when stepping outdoors then need mask,True,17850783277989090
mothershipsg,B-9f-CDpEdj,17869213903697805,8491742633,shxkrrr_,@kimmysenpai_ it would mean a lot if he put on a mask as soon as he announced that haha,True,17850783277989090
mothershipsg,B-9f-CDpEdj,17866773553737144,11166638239,carpediem_0322,super late should have done this in february itself when masks were discouraged for healthy,False,
mothershipsg,B-9f-CDpEdj,17929326805372720,8585175043,aliciatan4,already people are poorer by lockdowns now sit also fine don t wear mask also fine didn t stand 1 m also fine etc frankly i rather get covid 19 then i get paid,False,
mothershipsg,B-9f-CDpEdj,17861561500810548,2203322602,nazran.zafran,who say only wear mask if ur sick,False,
mothershipsg,B-9f-CDpEdj,17886055057523116,28172186699,nuhamedinaaa,please consider pregnant ladies too its so difficult to breathe with the mask and when we can t sit when too tired walking,False,
mothershipsg,B-9f-CDpEdj,17884967782540053,10722936792,aishah_nacpl,@bigandpregnant who do you the benefit is for when you wear the mask if you are not responsible for yourself at least think for your baby gosh you are gonna be a mother soon if the medical people can do it day in day our you should be able to do it too no excuses,True,17886055057523116
mothershipsg,B-9f-CDpEdj,17842656389111501,1152330021,xinnix_lee,@pinkcorona_9 i m an essential worker too still travelling everyday the rule of thumb is still the same stay at home if possible if you are pregnant work out some plans with your employer if you need to go out just wear mask no matter if you are pregnant or not mask is a must now everyday,True,17886055057523116
mothershipsg,B-9f-CDpEdj,17854708453929209,215209323,__fha_hn,actually hor i was kinda perplex why they didn t do this in the first place when they were giving out the mask alr since everyone get the mask free straight away give 1 week collection and start the mandatory mask,False,
mothershipsg,B-9f-CDpEdj,17871976813643872,2754582870,mybaobeiwes,@alliesteinxx cut a hole on the mask,True,17906760805440517
mothershipsg,B-9f-CDpEdj,17861503315806011,6997771416,stealthie_lee_andy,@alliesteinxx pull down your mask and smoke first smokers have a right it s stressful period under this cb era we all need to release our pent up stress and boredom less social problem when we are given back our freedom,True,17906760805440517
mothershipsg,B-9f-CDpEdj,17850556076007199,34445886,ironmum24,@alliesteinxx make an opening in your mask they didn t say that was illegal,True,17906760805440517
mothershipsg,B-9f-CDpEdj,17847239771042389,3408296565,_looooow_,@alliesteinxx im just tryna help u u complain go out smoke must wear mask also then im telling u to just smoke in your house easier for everyone,True,17906760805440517
mothershipsg,B-9f-CDpEdj,17842079648121317,8706488043,urlocal_xdd,mask,False,
mothershipsg,B-9f-CDpEdj,18032572153250475,33042645752,pautohkia,@pohkhoon go out pet stray cat also must wear mask,True,17846821697066958
mothershipsg,B-9f-CDpEdj,17884567120529836,397879723,xiao_wenw,@pohkhoon just wear the mask go dispose trash come back can straight take off,True,17846821697066958
mothershipsg,B-9f-CDpEdj,17849665427009408,479894638,mothershipsg,igsg instasg singapore sgig igerssingapore instadaily photooftheday potd igsingapore instasingapore sg sgphoto singaporean madaboutsingapore yoursingapore everydaysingapore everydaysg covid19 covid19sg masks sgunited stayathome,False,
mothershipsg,B-9gzhBHliH,17851898653985164,4185917061,kaydenseah,i m going out with no mask if wifi not back,False,
mothershipsg,B-9gzhBHliH,17898779218466321,1095202498,adriansming,let s do the 3ms and we will beat it more testing all mask up and stop mingling,False,
mothershipsg,B-9gzhBHliH,17862872047798795,1481034405,arcoxia.dj,as mentioned unlinked clusters being a thing keep fighting stay home and save lives follow the protocols as well now you have to wear a mask everywhere so keep to that there is no excuse when you are informed and yet flout the rules we just hit the 3k mark as of today and we are far from the peak of this pandemic you and me can fight this to all the frontliners out there we thank you immensely for all that you have done for us and we appreciate you to keep on going never give up we will meet again,False,
mothershipsg,B-9gzhBHliH,18097522375146025,3319093975,snowbreeeze,@ccthecatcosmia it s illegal to go out wo a mask hope you don t do so or risk a fine have you read the press release or not,True,17862990202808623
mothershipsg,B-9gzhBHliH,18059619703210680,3111463823,ccthecatcosmia,@snowbreeeze my insecurities my ass there is a large amount of spread in the dormitories that is absolutely true however the point of making people at least a little afraid of the community spread is precisely to limit the community spread the dormitory workers are a different issue and their living conditions need to be altered instead the government wants us to be careful not paranoid if you think it s okay to go out all fearless and brave without a mask at this kind of time and interact with other people just as you always do you are much more likely get the virus from an asymptomatic person and perhaps even become a vector of the virus yourself the amount of ignorance in your words is absolutely appalling,True,17862990202808623
mothershipsg,B-9gzhBHliH,17859376735863686,3111463823,ccthecatcosmia,@snowbreeeze you are missing the whole goddamn point only yesterday did they implement the rule of having to wear a mask when going out apart from the two exceptions and you seem to be avoiding the point about you being too oblivious to the dangers of this pandemic as well the government implemented all of these measures to ensure that people are more wary and careful about this situation and yet you are still sitting on your high horse and thinking that all of this is mere fearmongering and nothing serious your anus must be real jealous of the shit that comes out of your mouth,True,17862990202808623
mothershipsg,B-9hOwHFE0P,17857718176880469,8416631863,timlee1038,alamak simple rules distance and compulsory wear mask korea and china done it first step,False,
mothershipsg,B-9hOwHFE0P,17858593186867299,4072890,heol.gaeully,just a quick question today there seems to be a rise of people going back to work and more people are seen outside a lot of companies seem to successfully get the exemption with the numbers rising daily like that shouldn t the whole situation tighten instead of loosen what are essential why are people put at risk at this stage everyday the numbers are rising not declining so what is the circuit breaker for might as well allow all to go back to work instead just catch people who are not wearing masks and practice social distancing lor no logic at all,False,
mothershipsg,B-9hOwHFE0P,18102298780136234,2051681243,nicegreenbear,certified high quality 3 ply mask at 30 each payment after receipt link in bio,False,
mothershipsg,B-9hOwHFE0P,17883150814552088,2670726811,lascanolee_alvin,extend the circuit breaker period and make adjustments another thing is some elderly folks will find wearing a surgical mask or other masks difficult to breathe partly due to their medical conditions i am requesting the government provide each household a face shield so that is another alternative for those unable to breath in a mask,False,
mothershipsg,B-9hOwHFE0P,17859598516854895,3069189542,therealdavidkhoo,@s yanyingg i think we must open at my house my mother doctor we can get high while having n95 masks and my dog as security,True,17858550478875761
mothershipsg,B-9hOwHFE0P,17870212987688350,3019867331,itsmehuien_xd,wah if extend goodluck to those who are taking their finals this year but dudes if yall dont want this to be extended just do your part to stay home and stop loitering outside just rmb go out wear mask police see you nvr wear mask kena fine not my problem also,False,
mothershipsg,B-9hOwHFE0P,18139693297005356,5325579208,morkpeepee,literally everyone during cb want to act like cb also go out w o mask and in groups so yes it ll extend anyway even if we don t want it to,False,
mothershipsg,B-9hOwHFE0P,17933791861360200,675201013,tengpc,where is his mask,False,
mothershipsg,B-9hOwHFE0P,18084206977172915,6686697581,_chicken_nugget42069,@tanya_taniah not like completely can t go out go downstairs and dabao food or smth just make sure to wear a mask,True,17889986575505453
mothershipsg,B-9hOwHFE0P,17869268749692669,1581171799,dyzfunctiol,@_whydoiexist tats y ppl have to be considerate and think abt others who are having a very hard time now so that cb cam quickly end wear mask and stop gg out for god sake,True,17878153849604311
mothershipsg,B-9h6JYpQFf,17872144810658964,8416631863,timlee1038,@hopechanyun yesterday 130cases unlinked cases enough panic must wear masks korea government fast act upon wear,True,17852449597970569
